traffic_load,num_users,packet_count,avg_packet_size,allocated_bandwidth
0.019568036105098996,0.5,0.0,0.6756533700137553,60018.2
0.07078714693897953,0.625,0.0,0.5785419532324622,217107.3
0.027308429597544728,0.375,0.0,0.6756533700137553,83758.0
0.01987546990926024,0.5,0.0,0.6756533700137553,60961.1
0.1346411708868632,0.625,0.0,0.5785419532324622,412947.69999999995
0.10408288981385305,0.75,0.0,0.6756533700137553,319225.39999999997
0.015869929253707293,0.625,0.0,0.6756533700137553,48676.1
0.030557368129271005,0.5,0.0,0.5785419532324622,93722.5
0.08949792887300975,0.75,0.0,0.5814993122420907,274493.3
0.2909595061522137,0.5,0.0,0.5785419532324622,892376.2999999999
0.049464661203154854,0.5,0.0,0.6756533700137553,151711.19999999998
0.08838664810652044,0.5,0.0,0.6756533700137553,271085.0
0.016905663925781324,0.5,0.0,0.5785419532324622,51852.7
0.18061176816432803,0.5,0.0,0.6756533700137553,553939.6
0.10900434127571562,0.5,0.0,0.6756533700137553,334319.5
0.0988161173826542,0.375,0.0,0.5785419532324622,303072.19999999995
0.024957599469214508,0.375,0.0,0.6756533700137553,76548.0
0.06849565815369453,0.75,0.0,0.6756533700137553,210079.3
0.038748527592925686,0.625,0.0,0.5785419532324622,118844.79999999999
0.033112925891107266,0.375,0.0,0.6756533700137553,101560.4
0.018320498485540453,0.625,0.0,0.6756533700137553,56192.0
0.045016114598175797,0.625,0.0,0.5785419532324622,138067.5
0.06327179407823608,0.625,0.0,0.5257909215955984,194057.69999999998
0.016451474415550536,0.5,0.0,0.6756533700137553,50459.7
0.037238062176489825,0.5,0.0,0.5812242090784044,114212.2
0.0653142774586659,0.375,0.0,0.5785419532324622,200322.0
0.026099007379096005,0.625,0.0,0.7727647867950481,80048.7
0.028731708886891062,0.625,0.0,0.5785419532324622,88123.2
0.03428240682096785,0.375,0.0,0.5785419532324622,105147.2
0.04606440224666324,0.625,0.0,0.6756533700137553,141282.59999999998
0.06373465655398887,0.5,0.0,0.6756533700137553,195477.3
0.036030694081454206,0.625,0.0,0.5785419532324622,110509.2
0.01991290060256569,0.375,0.0,0.6756533700137553,61075.899999999994
0.04259133602697383,0.375,0.0,0.6756533700137553,130630.7
0.06924655437915146,0.5,0.0,0.5785419532324622,212382.3
0.05394036788437385,0.625,0.0,0.6756533700137553,165438.19999999998
0.021510780382025873,0.75,0.0,0.6756533700137553,65976.59999999999
0.03886264556032036,0.5,0.0,0.5785419532324622,119194.79999999999
0.02994592405997036,0.375,0.0,0.6756533700137553,91847.2
0.02688162839948866,0.375,0.0,0.6756533700137553,82449.0
0.05365347531434365,0.5,0.0,0.5785419532324622,164558.3
0.05468167820056963,0.625,0.0,0.6756533700137553,167711.8
0.06178940168177931,0.25,0.0,0.6756533700137553,189511.19999999998
0.01973213774221253,0.5,0.0,0.5785419532324622,60521.49999999999
0.03802684556712179,0.875,0.0,0.6756533700137553,116631.4
0.019393892086854728,0.25,0.0,0.6756533700137553,59484.1
0.06648832310722227,0.5,0.0,0.5785419532324622,203922.8
0.04855057628432354,0.375,0.0,0.6756533700137553,148907.69999999998
0.06335373077882546,0.5,0.0,0.6756533700137553,194309.0
0.062112812001375806,0.75,0.0,0.5785419532324622,190503.09999999998
0.034839074265919055,0.375,0.0,0.6756533700137553,106854.5
0.014931879561723099,0.375,0.0,0.6756533700137553,45799.1
0.025264576801506174,0.25,0.0,0.5785419532324622,77489.5
0.040185501038359384,0.375,0.0,0.6756533700137553,123251.99999999999
0.011403580245814665,0.5,0.0,0.6756533700137553,34977.799999999996
0.033777777169148614,0.625,0.0,0.5785419532324622,103599.5
0.05595318059328105,0.625,0.0,0.6756533700137553,171611.5
0.04424171007143556,0.375,0.0,0.6756533700137553,135692.4
0.06397864076827867,0.375,0.0,0.5785419532324622,196225.59999999998
0.01067801820911935,0.375,0.0,0.6756533700137553,32752.499999999996
0.01399200398226059,0.5,0.0,0.6756533700137553,42916.5
0.02314084142829135,0.625,0.0,0.5244841815680881,70976.0
0.05179951481604982,0.625,0.0,0.6756533700137553,158872.19999999998
0.04542420044957914,0.625,0.0,0.6756533700137553,139319.09999999998
0.04199997671993465,0.5,0.0,0.5785419532324622,128816.99999999999
